id_cliente,fecha_observacion,probabilidad_churn_90d,prediccion_churn_90d,nivel_riesgo_churn,recencia_dias,frecuencia_365d,monto_365d,cantidad_365d,ticket_promedio_365d,descuento_pct_ponderado_365d,categorias_distintas_365d,canales_distintos_365d,participacion_digital_365d,antiguedad_cliente_dias,edad,genero,ciudad,segmento,canal_preferido,modelo,ventana_historica_dias,horizonte_churn_dias
C07488,2025-12-31,0.4825583796449717,0,Medio,14,5.0,9127.65,35.0,1825.53,0.020820710747897653,6.0,2.0,0.4,1793,23.0,M,Piura,Preferente,Tienda,Logistic Regression,365,90
C02919,2025-12-31,0.4990622793984891,0,Medio,43,6.0,1684.41,20.0,280.735,0.010187745628055661,6.0,1.0,0.0,1793,32.0,F,Trujillo,Preferente,App,Logistic Regression,365,90
C14875,2025-12-31,0.46091680124854856,0,Medio,180,3.0,1721.5200000000002,16.0,573.84,0.09847805736369969,2.0,1.0,1.0,1793,18.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C00816,2025-12-31,0.4783605570942189,0,Medio,56,6.0,8084.86,41.0,1347.4766666666667,0.04715613914957862,5.0,3.0,0.6666666666666666,1793,30.0,M,Lima,Premium,Tienda,Logistic Regression,365,90
C13007,2025-12-31,0.47194841160364154,0,Medio,30,6.0,2966.0499999999997,42.0,494.34166666666664,0.07759500710604962,4.0,2.0,0.5,1793,33.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C10454,2025-12-31,0.4927568497704425,0,Medio,81,7.0,4824.37,38.0,689.1957142857143,0.08640528174615197,6.0,3.0,0.7142857142857143,1792,60.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C12793,2025-12-31,0.47626484648330647,0,Medio,101,3.0,8234.59,19.0,2744.8633333333332,0.05300411362671913,5.0,2.0,0.3333333333333333,1792,39.0,M,Trujillo,Premium,App,Logistic Regression,365,90
C09412,2025-12-31,0.48908536038229306,0,Medio,34,5.0,4236.51,19.0,847.302,0.06349642531876137,5.0,2.0,0.2,1792,22.0,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C02812,2025-12-31,0.4699400169221059,0,Medio,265,1.0,1715.3300000000002,5.0,1715.3300000000002,0.06873666948977708,4.0,1.0,0.0,1792,61.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C08648,2025-12-31,0.4752452103781025,0,Medio,64,4.0,5129.91,38.0,1282.4775,0.0570628030130359,6.0,2.0,0.5,1792,26.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C11200,2025-12-31,0.48458011033202275,0,Medio,159,3.0,2352.33,11.0,784.11,0.070922932975236,5.0,2.0,0.3333333333333333,1792,49.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C04252,2025-12-31,0.48236004852201536,0,Medio,3,5.0,3134.27,18.0,626.854,0.059197904841377276,4.0,2.0,0.2,1792,35.0,F,Lima,Premium,Web,Logistic Regression,365,90
C09981,2025-12-31,0.492464951486928,0,Medio,133,5.0,4066.9800000000005,15.0,813.3960000000001,0.03665141755355057,5.0,1.0,0.0,1792,50.0,F,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C09939,2025-12-31,0.4712400591738772,0,Medio,149,2.0,853.29,6.0,426.645,0.03064374616590553,3.0,2.0,0.5,1792,31.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C06106,2025-12-31,0.49316198561663993,0,Medio,54,5.0,3861.06,13.0,772.212,0.004771814990282453,5.0,2.0,0.2,1792,42.0,F,Lima,Preferente,App,Logistic Regression,365,90
C06803,2025-12-31,0.4927528281855956,0,Medio,41,9.0,6788.75,49.0,754.3055555555555,0.04621823940812506,6.0,2.0,0.4444444444444444,1792,18.0,No especificado,Cusco,Premium,Tienda,Logistic Regression,365,90
C02637,2025-12-31,0.4841355503545503,0,Medio,1,4.0,2692.5099999999998,18.0,673.1274999999999,0.0006918845894046127,5.0,2.0,0.25,1791,27.0,M,Cusco,Preferente,App,Logistic Regression,365,90
C13160,2025-12-31,0.4787446962490461,0,Medio,2,9.0,8590.349999999999,70.0,954.4833333333331,0.049825869916522963,6.0,2.0,0.1111111111111111,1791,18.0,F,Cusco,Masivo,Tienda,Logistic Regression,365,90
C08007,2025-12-31,0.4845899971509394,0,Medio,13,7.0,2508.84,41.0,358.4057142857143,0.05668245331047266,5.0,2.0,0.14285714285714285,1791,42.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C03435,2025-12-31,0.4816559289549094,0,Medio,38,7.0,11264.16,43.0,1609.1657142857143,0.0665197509870024,5.0,3.0,0.42857142857142855,1791,19.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C02084,2025-12-31,0.4784617280001454,0,Medio,47,3.0,10321.27,15.0,3440.4233333333336,0.0036843686531318302,5.0,3.0,0.6666666666666666,1791,40.0,M,Lima,Masivo,,Logistic Regression,365,90
C06639,2025-12-31,0.46952077945112447,0,Medio,12,2.0,350.8,20.0,175.4,0.051343162335379534,4.0,1.0,0.0,1791,45.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C11150,2025-12-31,0.4740229300696192,0,Medio,213,7.0,9246.6,59.0,1320.9428571428573,0.06511633756763971,6.0,3.0,0.42857142857142855,1791,32.0,F,Arequipa,Masivo,Web,Logistic Regression,365,90
C12711,2025-12-31,0.47936522495709527,0,Medio,149,3.0,671.33,12.0,223.77666666666667,0.06349913649996512,4.0,2.0,0.3333333333333333,1791,56.0,F,Piura,Masivo,App,Logistic Regression,365,90
C10130,2025-12-31,0.49367584595757397,0,Medio,26,4.0,1783.73,15.0,445.9325,0.08097419328246319,6.0,3.0,0.75,1790,21.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C02627,2025-12-31,0.4970708453762274,0,Medio,19,9.0,5009.68,45.0,556.6311111111112,0.020079128931174372,6.0,2.0,0.1111111111111111,1790,31.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C01905,2025-12-31,0.47686573485732986,0,Medio,100,6.0,4623.64,48.0,770.6066666666667,0.022411178440642415,6.0,2.0,0.16666666666666666,1790,36.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C02645,2025-12-31,0.4845023941691279,0,Medio,72,4.0,3107.7400000000002,16.0,776.9350000000001,0.05910621743461188,4.0,2.0,0.5,1790,55.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C08266,2025-12-31,0.5039714811612821,1,Medio,71,7.0,7672.329999999999,25.0,1096.0471428571427,0.1288416866033462,6.0,3.0,0.5714285714285714,1790,25.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C12739,2025-12-31,0.4808904511782993,0,Medio,38,4.0,284.55,8.0,71.1375,0.031034808962746033,3.0,1.0,0.0,1790,46.0,F,Lima,Preferente,App,Logistic Regression,365,90
C08457,2025-12-31,0.49074820930292384,0,Medio,59,5.0,457.36,13.0,91.47200000000001,0.0404162687256095,4.0,3.0,0.4,1790,49.0,F,Cusco,Preferente,Tienda,Logistic Regression,365,90
C00832,2025-12-31,0.46879028121631344,0,Medio,67,2.0,161.26999999999998,4.0,80.63499999999999,0.005961168639053253,2.0,1.0,0.0,1790,46.0,No especificado,Lima,Masivo,Tienda,Logistic Regression,365,90
C12369,2025-12-31,0.48443661391177617,0,Medio,4,6.0,3464.97,27.0,577.495,0.00544874438496534,4.0,3.0,0.3333333333333333,1790,37.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C02739,2025-12-31,0.47876756979510543,0,Medio,24,3.0,9718.6,15.0,3239.5333333333333,0.002685915536317906,5.0,2.0,0.6666666666666666,1790,33.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C03385,2025-12-31,0.4983553348450525,0,Medio,8,7.0,5346.3099999999995,33.0,763.7585714285714,0.07528204844367266,6.0,3.0,0.42857142857142855,1790,50.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C03184,2025-12-31,0.4941625940035957,0,Medio,93,6.0,5266.87,28.0,877.8116666666666,0.025525378411531907,6.0,3.0,0.5,1790,32.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C00907,2025-12-31,0.47965833457551793,0,Medio,67,6.0,1536.12,23.0,256.02,0.06331540717704807,3.0,2.0,0.5,1790,26.0,F,Lima,Masivo,App,Logistic Regression,365,90
C04653,2025-12-31,0.47418661307612947,0,Medio,15,3.0,1759.67,13.0,586.5566666666667,0.12989262149172254,3.0,2.0,0.3333333333333333,1789,53.0,F,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C04796,2025-12-31,0.4805844276659724,0,Medio,89,4.0,695.21,16.0,173.8025,0.06608130306286943,4.0,2.0,0.5,1789,32.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C07205,2025-12-31,0.49378732184208773,0,Medio,78,4.0,1511.58,15.0,377.895,0.02663393434388965,6.0,2.0,0.25,1789,50.0,M,Cusco,Preferente,Tienda,Logistic Regression,365,90
C14802,2025-12-31,0.49872957197442397,0,Medio,107,6.0,4150.02,21.0,691.6700000000001,0.06350405263300417,6.0,3.0,0.3333333333333333,1789,23.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C01422,2025-12-31,0.48873534313296274,0,Medio,49,7.0,5416.28,41.0,773.7542857142856,0.062489793848337465,6.0,2.0,0.14285714285714285,1788,33.0,No especificado,Lima,Masivo,Tienda,Logistic Regression,365,90
C04962,2025-12-31,0.4879991069477912,0,Medio,17,8.0,9203.64,53.0,1150.455,0.09374760209261176,6.0,3.0,0.25,1788,36.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C06225,2025-12-31,0.4909218118583043,0,Medio,12,6.0,3654.6099999999997,28.0,609.1016666666666,0.04766368071045884,5.0,1.0,0.0,1788,50.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C13426,2025-12-31,0.483711549890991,0,Medio,34,5.0,10926.369999999999,34.0,2185.274,0.05549555053611747,6.0,2.0,0.2,1788,47.0,M,Cusco,Premium,App,Logistic Regression,365,90
C03688,2025-12-31,0.4751030980391673,0,Medio,59,5.0,2849.39,24.0,569.8779999999999,0.02273386997201339,3.0,2.0,0.4,1788,24.0,M,Piura,Preferente,Tienda,Logistic Regression,365,90
C12865,2025-12-31,0.4783145022100098,0,Medio,37,5.0,1641.8899999999999,28.0,328.378,0.06612449165315815,4.0,3.0,0.6,1787,44.0,M,Lima,Masivo,App,Logistic Regression,365,90
C00696,2025-12-31,0.48321774584580734,0,Medio,2,4.0,1974.1899999999998,20.0,493.54749999999996,0.0064025773688793156,5.0,2.0,0.25,1787,59.0,No especificado,Lima,Preferente,,Logistic Regression,365,90
C12189,2025-12-31,0.49123031180270704,0,Medio,15,5.0,3806.36,25.0,761.272,0.016921719681395084,6.0,2.0,0.2,1787,24.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C08633,2025-12-31,0.48262490238548117,0,Medio,80,3.0,1063.56,11.0,354.52,0.10283091347735498,4.0,3.0,0.6666666666666666,1787,57.0,F,Trujillo,Premium,Tienda,Logistic Regression,365,90
C07425,2025-12-31,0.4769029305575917,0,Medio,203,4.0,14494.489999999998,31.0,3623.6224999999995,0.006400292709143082,6.0,1.0,0.0,1787,43.0,F,Arequipa,Masivo,App,Logistic Regression,365,90
C12664,2025-12-31,0.4713345108089448,0,Medio,91,2.0,778.99,9.0,389.495,0.012268947328379786,3.0,1.0,0.0,1787,60.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C05372,2025-12-31,0.48997862804463843,0,Medio,42,4.0,2668.6499999999996,20.0,667.1624999999999,0.024996629632200625,6.0,2.0,0.5,1786,52.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C13281,2025-12-31,0.490273383122588,0,Medio,73,6.0,1107.39,19.0,184.56500000000003,0.0219388460043807,4.0,2.0,0.16666666666666666,1786,40.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C12267,2025-12-31,0.492055342474856,0,Medio,15,5.0,4701.09,18.0,940.2180000000001,0.06539535727492138,5.0,1.0,0.0,1786,30.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C05247,2025-12-31,0.46852894659158506,0,Medio,48,2.0,2331.97,18.0,1165.985,0.07085480277312935,4.0,1.0,0.0,1786,65.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C13657,2025-12-31,0.5038678966830407,1,Medio,4,8.0,5004.33,32.0,625.54125,0.05981135086084453,6.0,3.0,0.5,1786,49.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C02685,2025-12-31,0.4946094250235679,0,Medio,22,6.0,1651.2,13.0,275.2,0.05501442143155557,4.0,2.0,0.3333333333333333,1786,,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C06604,2025-12-31,0.5033397592238993,1,Medio,77,10.0,9331.279999999999,43.0,933.1279999999999,0.09197946703644237,6.0,3.0,0.3,1786,24.0,F,Lima,Premium,,Logistic Regression,365,90
C07047,2025-12-31,0.48855876379392316,0,Medio,24,9.0,10593.87,52.0,1177.0966666666668,0.09287944582161314,5.0,2.0,0.3333333333333333,1786,37.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C05735,2025-12-31,0.4670286348228448,0,Medio,247,1.0,274.22,5.0,274.22,0.06029284808608341,3.0,1.0,0.0,1784,35.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C00949,2025-12-31,0.4924091207915981,0,Medio,8,8.0,3627.46,43.0,453.4325,0.034635303557314354,5.0,2.0,0.5,1784,61.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C02832,2025-12-31,0.48776111113052534,0,Medio,36,6.0,5083.9,37.0,847.3166666666666,0.02267784888482197,6.0,2.0,0.16666666666666666,1784,18.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C00604,2025-12-31,0.47498037411637484,0,Medio,169,5.0,6071.95,29.0,1214.3899999999999,0.009200702312049122,4.0,2.0,1.0,1784,30.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C13496,2025-12-31,0.46899406178196995,0,Medio,95,2.0,829.31,10.0,414.655,0.11384623390500612,3.0,1.0,1.0,1784,57.0,M,Lima,Preferente,App,Logistic Regression,365,90
C04111,2025-12-31,0.48162251575140075,0,Medio,60,5.0,13933.51,37.0,2786.702,0.05030794766760272,6.0,3.0,0.4,1784,42.0,M,Piura,Masivo,Web,Logistic Regression,365,90
C00789,2025-12-31,0.46330326801253946,0,Medio,317,1.0,1804.51,4.0,1804.51,0.010720804026161277,3.0,1.0,0.0,1784,23.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C07185,2025-12-31,0.46484001478152626,0,Medio,166,6.0,6454.34,66.0,1075.7233333333334,0.09411718073236115,6.0,2.0,0.3333333333333333,1784,34.0,M,Piura,Masivo,Tienda,Logistic Regression,365,90
C02201,2025-12-31,0.4995455580041462,0,Medio,13,7.0,5418.49,26.0,774.0699999999999,0.07004239701094464,6.0,2.0,0.5714285714285714,1783,45.0,F,Lima,Preferente,Web,Logistic Regression,365,90
C10179,2025-12-31,0.48197242890249953,0,Medio,64,4.0,1556.8300000000002,18.0,389.20750000000004,0.0653204637284391,5.0,2.0,0.25,1783,24.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C07682,2025-12-31,0.458793312236158,0,Medio,116,1.0,170.66,3.0,170.66,0.0,1.0,1.0,0.0,1783,38.0,F,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C03190,2025-12-31,0.48583274786740643,0,Medio,24,4.0,5189.650000000001,25.0,1297.4125000000001,0.05247803318556604,6.0,2.0,0.25,1783,32.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C06852,2025-12-31,0.4822643344850621,0,Medio,79,4.0,6404.37,28.0,1601.0925,0.06454371350197043,6.0,3.0,0.5,1783,47.0,F,Lima,Masivo,App,Logistic Regression,365,90
C02177,2025-12-31,0.4694643085054429,0,Medio,131,3.0,2607.38,31.0,869.1266666666667,0.06241840982969911,5.0,2.0,0.3333333333333333,1783,53.0,M,Arequipa,Masivo,,Logistic Regression,365,90
C09632,2025-12-31,0.49116876683194916,0,Medio,20,6.0,17799.49,38.0,2966.581666666667,0.12345655540803804,6.0,3.0,0.3333333333333333,1783,36.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C07273,2025-12-31,0.4897296267471459,0,Medio,101,8.0,4166.51,45.0,520.81375,0.07982047977773508,6.0,3.0,0.875,1782,29.0,F,Lima,Premium,App,Logistic Regression,365,90
C07979,2025-12-31,0.47603232007151447,0,Medio,71,4.0,2740.5,21.0,685.125,0.10809329171846829,4.0,1.0,0.0,1782,59.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C07716,2025-12-31,0.4833641332311435,0,Medio,125,4.0,3718.7599999999998,20.0,929.6899999999999,0.11058261925034442,5.0,3.0,0.5,1782,49.0,F,Lima,Masivo,App,Logistic Regression,365,90
C13215,2025-12-31,0.49146122788208646,0,Medio,133,6.0,4639.82,29.0,773.3033333333333,0.010714160709069548,6.0,2.0,0.16666666666666666,1782,40.0,F,Cusco,Masivo,Web,Logistic Regression,365,90
C08201,2025-12-31,0.46989992150424753,0,Medio,243,2.0,805.89,11.0,402.945,0.06066272466606056,3.0,2.0,0.5,1782,37.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C06774,2025-12-31,0.46941890524527696,0,Medio,65,3.0,5806.610000000001,19.0,1935.5366666666669,0.04842201393293117,4.0,2.0,0.3333333333333333,1782,29.0,F,Arequipa,Preferente,Web,Logistic Regression,365,90
C00803,2025-12-31,0.4683801628986167,0,Medio,8,1.0,249.42000000000002,5.0,249.42000000000002,0.00400300295503554,3.0,1.0,1.0,1782,27.0,F,Trujillo,Premium,Tienda,Logistic Regression,365,90
C13474,2025-12-31,0.4570353968755605,0,Medio,107,1.0,465.27,4.0,465.27,0.0941,1.0,1.0,1.0,1782,44.0,M,Lima,Premium,Tienda,Logistic Regression,365,90
C11955,2025-12-31,0.4912632040473091,0,Medio,85,4.0,3808.1400000000003,18.0,952.0350000000001,0.06251866719184658,6.0,2.0,0.25,1782,53.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C13069,2025-12-31,0.48943733259652733,0,Medio,138,5.0,3619.43,26.0,723.886,0.04010362298277485,6.0,1.0,0.0,1782,42.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C11583,2025-12-31,0.47080346132168094,0,Medio,8,2.0,4265.72,14.0,2132.86,0.06347284349326648,4.0,2.0,0.5,1781,30.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C03863,2025-12-31,0.47982583294710324,0,Medio,55,8.0,13608.92,63.0,1701.115,0.061792127046589394,6.0,3.0,0.5,1781,23.0,F,Arequipa,Masivo,App,Logistic Regression,365,90
C04388,2025-12-31,0.48182572847344535,0,Medio,25,4.0,4926.8,20.0,1231.7,0.007291638122103566,5.0,1.0,0.0,1781,44.0,F,Arequipa,Masivo,Web,Logistic Regression,365,90
C08159,2025-12-31,0.48895877198563154,0,Medio,19,4.0,1245.79,12.0,311.4475,0.0038949362736475143,5.0,2.0,0.25,1781,47.0,F,Arequipa,Preferente,Web,Logistic Regression,365,90
C05574,2025-12-31,0.4791904403231408,0,Medio,146,3.0,1614.77,19.0,538.2566666666667,0.006845537855956701,5.0,3.0,0.6666666666666666,1781,40.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C03381,2025-12-31,0.4783692805505636,0,Medio,68,4.0,8883.09,17.0,2220.7725,0.005944756507785171,4.0,1.0,0.0,1781,42.0,F,Lima,Masivo,App,Logistic Regression,365,90
C14068,2025-12-31,0.4793333561954698,0,Medio,145,5.0,5401.709999999999,32.0,1080.3419999999999,0.03145814170319967,5.0,3.0,0.6,1781,19.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C02262,2025-12-31,0.4821320880791239,0,Medio,156,3.0,2323.85,13.0,774.6166666666667,0.04468698654914987,5.0,2.0,0.3333333333333333,1781,31.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C03000,2025-12-31,0.47002399556091784,0,Medio,32,4.0,4210.82,35.0,1052.705,0.055183860060088366,5.0,2.0,0.25,1780,24.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C11803,2025-12-31,0.48986185342438493,0,Medio,64,4.0,6725.1,18.0,1681.275,0.0342400631000899,6.0,1.0,0.0,1780,47.0,M,Arequipa,Masivo,App,Logistic Regression,365,90
C10557,2025-12-31,0.5025425943112578,1,Medio,18,9.0,7418.929999999999,41.0,824.3255555555555,0.010357638950027878,6.0,3.0,0.6666666666666666,1780,39.0,M,Cusco,Masivo,,Logistic Regression,365,90
C14975,2025-12-31,0.49290776869647496,0,Medio,48,6.0,3493.8199999999997,31.0,582.3033333333333,0.060971625079286586,6.0,2.0,0.5,1780,22.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C00166,2025-12-31,0.48703556669957465,0,Medio,66,6.0,12154.58,32.0,2025.7633333333333,0.029802832229400847,5.0,2.0,0.3333333333333333,1779,39.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C12495,2025-12-31,0.5011425577270169,1,Medio,20,8.0,9325.619999999999,37.0,1165.7024999999999,0.04945839626535927,6.0,3.0,0.75,1779,37.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C04471,2025-12-31,0.5024032047937385,1,Medio,55,6.0,3728.7200000000003,18.0,621.4533333333334,0.05773455010891595,6.0,2.0,0.16666666666666666,1779,43.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C02556,2025-12-31,0.465975425419111,0,Medio,170,2.0,907.49,17.0,453.745,0.0255867714641584,4.0,2.0,0.5,1779,41.0,No especificado,Lima,Preferente,Web,Logistic Regression,365,90
C06954,2025-12-31,0.47588970878941594,0,Medio,108,3.0,849.7,14.0,283.23333333333335,0.0676653346061424,4.0,2.0,0.3333333333333333,1779,42.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C11958,2025-12-31,0.4779813976676655,0,Medio,10,3.0,5601.66,15.0,1867.22,0.01879259424691799,5.0,3.0,0.6666666666666666,1779,18.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C04351,2025-12-31,0.4811969309050969,0,Medio,2,3.0,1443.6599999999999,19.0,481.21999999999997,0.09166738813107163,5.0,2.0,0.6666666666666666,1779,50.0,M,Cusco,Masivo,Tienda,Logistic Regression,365,90
C06005,2025-12-31,0.487139384860964,0,Medio,18,5.0,4178.969999999999,29.0,835.7939999999999,0.03443132031266247,6.0,3.0,0.4,1778,25.0,M,Lima,Masivo,App,Logistic Regression,365,90
C09156,2025-12-31,0.5083065686856233,1,Medio,27,7.0,3225.1,18.0,460.7285714285714,0.011935049708184618,6.0,2.0,0.14285714285714285,1778,34.0,M,Piura,Masivo,Tienda,Logistic Regression,365,90
C06889,2025-12-31,0.48309287170481857,0,Medio,37,5.0,1346.01,21.0,269.202,0.0416196032638879,4.0,3.0,0.6,1778,37.0,F,Lima,Masivo,App,Logistic Regression,365,90
C10199,2025-12-31,0.49481361601577456,0,Medio,54,9.0,8674.74,51.0,963.86,0.021239759651945512,6.0,3.0,0.4444444444444444,1778,38.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C08734,2025-12-31,0.4646572222127747,0,Medio,254,1.0,356.07,6.0,356.07,0.12386748357569942,3.0,1.0,1.0,1778,30.0,M,Trujillo,Preferente,Web,Logistic Regression,365,90
C01306,2025-12-31,0.4843245532117586,0,Medio,12,3.0,1495.1,11.0,498.3666666666666,0.1005388961749949,5.0,2.0,0.3333333333333333,1778,47.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C04308,2025-12-31,0.4733516884194899,0,Medio,103,3.0,8604.33,18.0,2868.11,0.15745811077578692,5.0,1.0,1.0,1778,34.0,F,Arequipa,Premium,Web,Logistic Regression,365,90
C13587,2025-12-31,0.4721834749635915,0,Medio,20,3.0,12554.9,29.0,4184.966666666666,0.0009847529336124712,6.0,2.0,0.3333333333333333,1777,29.0,M,Arequipa,Masivo,App,Logistic Regression,365,90
C02839,2025-12-31,0.483120662379423,0,Medio,29,4.0,2934.21,23.0,733.5525,0.034632392382907606,5.0,3.0,0.5,1777,52.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C01530,2025-12-31,0.4992912851136686,0,Medio,1,7.0,3362.55,23.0,480.36428571428576,0.07055377853944386,5.0,2.0,0.42857142857142855,1777,50.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C07795,2025-12-31,0.4841604784257621,0,Medio,103,4.0,1878.27,17.0,469.5675,0.04213361840796782,5.0,2.0,0.5,1777,18.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C04894,2025-12-31,0.49580598061288084,0,Medio,26,10.0,10166.619999999999,56.0,1016.6619999999999,0.032458700034070385,6.0,3.0,0.4,1777,42.0,F,Arequipa,Preferente,Web,Logistic Regression,365,90
C12828,2025-12-31,0.4833093847378998,0,Medio,20,6.0,3750.8100000000004,31.0,625.1350000000001,0.04517028277150698,4.0,3.0,0.3333333333333333,1777,43.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C04544,2025-12-31,0.46958751591808623,0,Medio,187,2.0,241.41000000000003,5.0,120.70500000000001,0.09862413844602921,2.0,2.0,0.5,1777,38.0,F,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C02222,2025-12-31,0.46912743025455855,0,Medio,165,2.0,895.21,4.0,447.605,0.05079587963355671,2.0,1.0,0.0,1777,37.0,M,Trujillo,Premium,Tienda,Logistic Regression,365,90
C04602,2025-12-31,0.4885426596328577,0,Medio,152,6.0,3558.18,31.0,593.03,0.08738459022952687,5.0,3.0,0.5,1777,62.0,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C09971,2025-12-31,0.4738979789888331,0,Medio,159,2.0,2619.5,9.0,1309.75,0.03742646811325262,4.0,2.0,0.5,1777,45.0,No especificado,Cusco,Preferente,Tienda,Logistic Regression,365,90
C03015,2025-12-31,0.49169670669852694,0,Medio,23,7.0,17879.91,44.0,2554.272857142857,0.06716224854843245,6.0,3.0,0.2857142857142857,1777,49.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C06668,2025-12-31,0.4871990904676795,0,Medio,37,6.0,28237.940000000002,40.0,4706.323333333334,0.14008576397538225,6.0,3.0,0.3333333333333333,1777,34.0,M,Lima,Preferente,,Logistic Regression,365,90
C05378,2025-12-31,0.457502310237025,0,Medio,277,1.0,154.26,3.0,154.26,0.05597023255813954,1.0,1.0,0.0,1777,43.0,No especificado,Trujillo,Masivo,Web,Logistic Regression,365,90
C11776,2025-12-31,0.47714210746614966,0,Medio,73,2.0,1447.8600000000001,10.0,723.9300000000001,0.07222239822628912,4.0,1.0,0.0,1776,57.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C00997,2025-12-31,0.4771191722117822,0,Medio,93,3.0,7944.41,17.0,2648.1366666666668,0.0398652618297445,5.0,2.0,0.3333333333333333,1776,36.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C04816,2025-12-31,0.49331201932183555,0,Medio,14,7.0,11391.850000000002,39.0,1627.407142857143,0.18084036823844538,6.0,2.0,0.14285714285714285,1776,44.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C12709,2025-12-31,0.4713256145689445,0,Medio,113,3.0,2802.67,32.0,934.2233333333334,0.09692002700212021,5.0,1.0,0.0,1776,62.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C10276,2025-12-31,0.4820177920679385,0,Medio,18,6.0,10110.41,35.0,1685.0683333333334,0.03273479928859601,5.0,3.0,0.5,1776,,M,Lima,Masivo,App,Logistic Regression,365,90
C10515,2025-12-31,0.4834991747180446,0,Medio,11,4.0,1226.41,11.0,306.6025,0.1275991036940609,4.0,2.0,0.25,1776,29.0,F,Cusco,Preferente,Web,Logistic Regression,365,90
